id_data,id_transaksi,item,tanggal
4048,T000017,SPORT,5/17/2020
4049,T000017,SPORT KID,5/17/2020
4050,T000017,STABLE,5/17/2020
4051,T000017,STAR,5/17/2020
4052,T000017,STARWAY,5/17/2020
4053,T000017,SUMBER MAS,5/17/2020
4054,T000017,SUN CITY,5/17/2020
4055,T000017,SUNNY,5/17/2020
4056,T000017,SUPER KIDZ,5/17/2020
4057,T000017,SUPER KIDZ,5/17/2020
4058,T000017,SYAHRIL RUSLI,5/17/2020
4059,T000017,SYL,5/17/2020
4060,T000017,TAFT KIDS,5/17/2020
4061,T000017,TANPA MERK,5/17/2020
4062,T000017,TARA,5/17/2020
4063,T000017,THATYA ,5/17/2020
4064,T000017,THREE,5/17/2020
4065,T000017,TIC TAC,5/17/2020
4066,T000017,TOP FASHION,5/17/2020
4067,T000017,TRIBUTE,5/17/2020
4068,T000017,TRIPLE M,5/17/2020
4069,T000017,TWIN,5/17/2020
4070,T000017,TWO JUMBO,5/17/2020
4071,T000017,UIS,5/17/2020
4072,T000017,UL KIDS,5/17/2020
4073,T000017,UMAMA,5/17/2020
4074,T000017,U RIGHT,5/17/2020
4075,T000017,VANSTERI,5/17/2020
4076,T000017,VAVA,5/17/2020
4077,T000017,VENESSA,5/17/2020
4078,T000017,VENNY,5/17/2020
4079,T000017,VINS,5/17/2020
4080,T000017,VIRON,5/17/2020
4081,T000017,W2000,5/17/2020
4082,T000017,WADIMOR,5/17/2020
4083,T000017,WENDY,5/17/2020
4084,T000017,WINPU,5/17/2020
4085,T000017,WINS COLLECTION,5/17/2020
4086,T000017,WINTOP,5/17/2020
4087,T000017,WONKA,5/17/2020
4088,T000017,WOTS,5/17/2020
4089,T000017,XINCAI,5/17/2020
4090,T000017,XING FU NIAO,5/17/2020
4091,T000017,YALE,5/17/2020
4092,T000017,YEFFA,5/17/2020
4093,T000017,YIMO,5/17/2020
4094,T000017,YOUR BEST,5/17/2020
4095,T000017,YS,5/17/2020
4096,T000017,YUTIND,5/17/2020
4097,T000017,ZABRAN,5/17/2020
4098,T000017,ZAYNA,5/17/2020
4099,T000017,ZAZA,5/17/2020
4100,T000017,ZUCCHINI,5/17/2020
4101,T000017,Z&Z,5/17/2020
4102,T000018,3 PANK,5/18/2020
4103,T000018,ADIYAT,5/18/2020
4104,T000018,AG,5/18/2020
4105,T000018,AGREE,5/18/2020
4106,T000018,AGREE KIDS,5/18/2020
4107,T000018,AKBAR,5/18/2020
4108,T000018,ALENA,5/18/2020
4109,T000018,ALFA,5/18/2020
4110,T000018,ALFINA,5/18/2020
4111,T000018,ALGIM,5/18/2020
4112,T000018,AL HUDA,5/18/2020
4113,T000018,ALISAN,5/18/2020
4114,T000018,ALKALINE,5/18/2020
4115,T000018,AL LUTHFI,5/18/2020
4116,T000018,ANDREAN,5/18/2020
4117,T000018,APOLLO,5/18/2020
4118,T000018,AS SYAFIQ,5/18/2020
4119,T000018,AYURA,5/18/2020
4120,T000018,AZARA,5/18/2020
4121,T000018,AZZURA,5/18/2020
4122,T000018,BABY BIB,5/18/2020
4123,T000018,BANKERS,5/18/2020
4124,T000018,BASTOH,5/18/2020
4125,T000018,BELLE,5/18/2020
4126,T000018,BINA KIDS,5/18/2020
4127,T000018,BINA KIDS,5/18/2020
4128,T000018,BLACKLINE,5/18/2020
4129,T000018,BLESSING,5/18/2020
4130,T000018,BNG,5/18/2020
4131,T000018,BOB BILL,5/18/2020
4132,T000018,BOMAN,5/18/2020
4133,T000018,BOMBI,5/18/2020
4134,T000018,BOM KIDS,5/18/2020
4135,T000018,BUTERFLAY,5/18/2020
4136,T000018,CAMOMILE,5/18/2020
4137,T000018,CAMPUR,5/18/2020
4138,T000018,CAMUS,5/18/2020
4139,T000018,CARDOVA,5/18/2020
4140,T000018,CARLIN,5/18/2020
4141,T000018,C & C,5/18/2020
4142,T000018,CELLO KIDS,5/18/2020
4143,T000018,CENDANA,5/18/2020
4144,T000018,CENELEA,5/18/2020
4145,T000018,CHALMER,5/18/2020
4146,T000018,CHENPING,5/18/2020
4147,T000018,CHOCOLATE,5/18/2020
4148,T000018,CHRISTA,5/18/2020
4149,T000018,CICI CACA,5/18/2020
4150,T000018,CIRCO,5/18/2020
4151,T000018,CITRA AGUNG,5/18/2020
4152,T000018,CITRA MUSLIM,5/18/2020
4153,T000018,C & J,5/18/2020
4154,T000018,CJ97,5/18/2020
4155,T000018,COLLA BEAR,5/18/2020
4156,T000018,CONLIA,5/18/2020
4157,T000018,CONOVA,5/18/2020
4158,T000018,COTTON BAY,5/18/2020
4159,T000018,COUNTRI DOY,5/18/2020
4160,T000018,CR 8,5/18/2020
4161,T000018,CREATIVE ING,5/18/2020
4162,T000018,CRV,5/18/2020
4163,T000018,DANCUS,5/18/2020
4164,T000018,DARBEES,5/18/2020
4165,T000018,DAVICI,5/18/2020
4166,T000018,DAXIA,5/18/2020
4167,T000018,DAXICLAVE,5/18/2020
4168,T000018,D & C,5/18/2020
4169,T000018,DCB,5/18/2020
4170,T000018,DIANA,5/18/2020
4171,T000018,DINU,5/18/2020
4172,T000018,DISNEY,5/18/2020
4173,T000018,DIVES,5/18/2020
4174,T000018,DIXON,5/18/2020
4175,T000018,DJ KIDS,5/18/2020
4176,T000018,DOMINO,5/18/2020
4177,T000018,D ONE,5/18/2020
4178,T000018,DOP 69,5/18/2020
4179,T000018,DRAKAR,5/18/2020
4180,T000018,D & S,5/18/2020
4181,T000018,DTC,5/18/2020
4182,T000018,DUCHIES,5/18/2020
4183,T000018,DUSHINVRENXIN,5/18/2020
4184,T000018,DVL,5/18/2020
4185,T000018,EDIBLE CRAB,5/18/2020
4186,T000018,ELNIA,5/18/2020
4187,T000018,EL NIA,5/18/2020
4188,T000018,ELSI,5/18/2020
4189,T000018,ENAM SAUDARA,5/18/2020
4190,T000018,EXPLOSION,5/18/2020
4191,T000018,EXPLOSION,5/18/2020
4192,T000018,EXXE,5/18/2020
4193,T000018,FAALKA,5/18/2020
4194,T000018,FACHAI,5/18/2020
4195,T000018,FASEN,5/18/2020
4196,T000018,FASEN,5/18/2020
4197,T000018,FILI MILI,5/18/2020
4198,T000018,F ONE,5/18/2020
4199,T000018,GELSI,5/18/2020
4200,T000018,GEN LUIS,5/18/2020
4201,T000018,GLORY,5/18/2020
4202,T000018,GOLDEN NICK,5/18/2020
4203,T000018,GREAT MALE,5/18/2020
4204,T000018,GT MAN,5/18/2020
4205,T000018,GUNUNG GEDE,5/18/2020
4206,T000018,GUPA,5/18/2020
4207,T000018,HAMSTER,5/18/2020
4208,T000018,HANG OUT,5/18/2020
4209,T000018,HARDY KIDS,5/18/2020
4210,T000018,HERRA,5/18/2020
4211,T000018,HERSEASON,5/18/2020
4212,T000018,HING S,5/18/2020
4213,T000018,HJ,5/18/2020
4214,T000018,HMV,5/18/2020
4215,T000018,HOK HU,5/18/2020
4216,T000018,HONGKONG,5/18/2020
4217,T000018,HORE PINGOO,5/18/2020
4218,T000018,HTE,5/18/2020
4219,T000018,HU 68,5/18/2020
4220,T000018,IDOLA,5/18/2020
4221,T000018,IGNITE,5/18/2020
4222,T000018,ILUHFA,5/18/2020
4223,T000018,IMPORT,5/18/2020
4224,T000018,INCOME,5/18/2020
4225,T000018,IN GLAD,5/18/2020
4226,T000018,INTRICT,5/18/2020
4227,T000018,INVITE,5/18/2020
4228,T000018,IRLIE,5/18/2020
4229,T000018,ISBATH,5/18/2020
4230,T000018,ISINI,5/18/2020
4231,T000018,IVORY,5/18/2020
4232,T000018,JAMILA S,5/18/2020
4233,T000018,JAVI,5/18/2020
4234,T000018,JINGLE,5/18/2020
4235,T000018,JOEYI,5/18/2020
4236,T000018,JONEA,5/18/2020
4237,T000018,JONEAA,5/18/2020
4238,T000018,JONI & JIM,5/18/2020
4239,T000018,JUFITA,5/18/2020
4240,T000018,JUNYIP,5/18/2020
4241,T000018,JUSTIN KIDS,5/18/2020
4242,T000018,KALYA,5/18/2020
4243,T000018,KANTONG BELANJA,5/18/2020
4244,T000018,KATL,5/18/2020
4245,T000018,KENCANA UNGU,5/18/2020
4246,T000018,KENDY,5/18/2020
4247,T000018,KENTRIDGE,5/18/2020
4248,T000018,KERTAS REGISTER,5/18/2020
4249,T000018,KIDDO,5/18/2020
4250,T000018,KIKI LILI,5/18/2020
4251,T000018,KIM CHAN,5/18/2020
4252,T000018,KUKU DUCK,5/18/2020
4253,T000018,KYOTO,5/18/2020
4254,T000018,LEEKEP,5/18/2020
4255,T000018,LEMON,5/18/2020
4256,T000018,LENGKONG,5/18/2020
4257,T000018,LEXI,5/18/2020
4258,T000018,LEXI KIDS,5/18/2020
4259,T000018,LEXUS,5/18/2020
4260,T000018,LF ALFINA,5/18/2020
4261,T000018,LIASON,5/18/2020
4262,T000018,LIESUN,5/18/2020
4263,T000018,LIN,5/18/2020
4264,T000018,LIS,5/18/2020
4265,T000018,LITTLE LAMB,5/18/2020
4266,T000018,LOGIM,5/18/2020
4267,T000018,LOLYPOP,5/18/2020
4268,T000018,LUSTY BUNNY,5/18/2020
4269,T000018,LYDYLY,5/18/2020
4270,T000018,M231,5/18/2020
4271,T000018,M 231,5/18/2020
4272,T000018,M33,5/18/2020
4273,T000018,MAMBO,5/18/2020
4274,T000018,MAMIMU,5/18/2020
4275,T000018,MAMMON,5/18/2020
4276,T000018,MANGGA,5/18/2020
4277,T000018,M&B,5/18/2020
4278,T000018,MEILY,5/18/2020
4279,T000018,MELISSA,5/18/2020
4280,T000018,MICHELLA,5/18/2020
4281,T000018,MIKA MORA,5/18/2020
4282,T000018,MIKHA,5/18/2020
4283,T000018,MISSLILY,5/18/2020
4284,T000018,MOMGIFT,5/18/2020
4285,T000018,MOON GIRL,5/18/2020
4286,T000018,MORADEZ,5/18/2020
4287,T000018,MORATTA,5/18/2020
4288,T000018,MRS CHOCOLATE,5/18/2020
4289,T000018,MY SISTA,5/18/2020
4290,T000018,M ZONE,5/18/2020
4291,T000018,NAMPA,5/18/2020
4292,T000018,NARDO,5/18/2020
4293,T000018,NATHANIAH,5/18/2020
4294,T000018,NAVARO,5/18/2020
4295,T000018,NEW B,5/18/2020
4296,T000018,NOW,5/18/2020
4297,T000018,OCEAN,5/18/2020
4298,T000018,OKIYO,5/18/2020
4299,T000018,OPTION,5/18/2020
4300,T000018,ORO BELLO,5/18/2020
4301,T000018,OUTCLASS,5/18/2020
4302,T000018,OZONELINE,5/18/2020
4303,T000018,P2,5/18/2020
4304,T000018,PANENRIA,5/18/2020
4305,T000018,PAPA JEANS,5/18/2020
4306,T000018,PAPANDA,5/18/2020
4307,T000018,PASSHOP,5/18/2020
4308,T000018,PAXTON,5/18/2020
4309,T000018,PEANUT,5/18/2020
4310,T000018,PIERE NADIN,5/18/2020
4311,T000018,PIGANO,5/18/2020
4312,T000018,PINSON,5/18/2020
4313,T000018,PLAYBOYS,5/18/2020
4314,T000018,PLAY HOUS CLUB,5/18/2020
4315,T000018,PLAY HOUSE,5/18/2020
4316,T000018,POLAR,5/18/2020
4317,T000018,PRETTY CUTE,5/18/2020
4318,T000018,PUBLIC,5/18/2020
4319,T000018,PUMPKIN,5/18/2020
4320,T000018,QA,5/18/2020
4321,T000018,QHAELA,5/18/2020
4322,T000018,QUEEN,5/18/2020
4323,T000018,RECOMENT,5/18/2020
4324,T000018,REDZONE,5/18/2020
4325,T000018,RELVIN,5/18/2020
4326,T000018,RIA JAYA,5/18/2020
4327,T000018,RIDER,5/18/2020
4328,T000018,RIVENDELL,5/18/2020
4329,T000018,ROCKET,5/18/2020
4330,T000018,ROXELD,5/18/2020
4331,T000018,RUN AWAY,5/18/2020
4332,T000018,RUN SHA,5/18/2020
4333,T000018,SAM N GRACE,5/18/2020
4334,T000018,SCELTA,5/18/2020
4335,T000018,SEASON,5/18/2020
4336,T000018,SELICA,5/18/2020
4337,T000018,SEM,5/18/2020
4338,T000018,SENKONG,5/18/2020
4339,T000018,SEVEN SEEP,5/18/2020
4340,T000018,S FIX,5/18/2020
4341,T000018,S FIX ROLIE,5/18/2020
4342,T000018,SHINTA THALIA,5/18/2020
4343,T000018,SIAUSAN,5/18/2020
4344,T000018,SIBULAT,5/18/2020
4345,T000018,SILKY,5/18/2020
4346,T000018,SINFUNG,5/18/2020
4347,T000018,SINTA THALIA,5/18/2020
4348,T000018,SKYGEN,5/18/2020
4349,T000018,SNOBY,5/18/2020
4350,T000018,SOREX,5/18/2020
4351,T000018,SPORT KID,5/18/2020
4352,T000018,STABLE,5/18/2020
4353,T000018,SUMBER MAS,5/18/2020
4354,T000018,SUN CITY,5/18/2020
4355,T000018,SUPER KIDZ,5/18/2020
4356,T000018,SUPER KIDZ,5/18/2020
4357,T000018,SYAHRIL RUSLI,5/18/2020
4358,T000018,SYL,5/18/2020
4359,T000018,TAFT KIDS,5/18/2020
4360,T000018,TARA,5/18/2020
4361,T000018,THATYA ,5/18/2020
4362,T000018,THREE,5/18/2020
4363,T000018,TIC TAC,5/18/2020
4364,T000018,TOP FASHION,5/18/2020
4365,T000018,TRALALA,5/18/2020
4366,T000018,TRIBUTE,5/18/2020
4367,T000018,TRIPLE M,5/18/2020
4368,T000018,TWIN,5/18/2020
4369,T000018,TWO JUMBO,5/18/2020
4370,T000018,UIS,5/18/2020
4371,T000018,UL KIDS,5/18/2020
4372,T000018,U RIGHT,5/18/2020
4373,T000018,VANSTERI,5/18/2020
4374,T000018,VAVA,5/18/2020
4375,T000018,VENESSA,5/18/2020
4376,T000018,VENNY,5/18/2020
4377,T000018,VIRON,5/18/2020
4378,T000018,W2000,5/18/2020
4379,T000018,WADIMOR,5/18/2020
4380,T000018,WENDY,5/18/2020
4381,T000018,WINS COLLECTION,5/18/2020
4382,T000018,WONKA,5/18/2020
4383,T000018,WULANDARI,5/18/2020
4384,T000018,XING FU NIAO,5/18/2020
4385,T000018,X SOUL,5/18/2020
4386,T000018,YALE,5/18/2020
4387,T000018,YOUR BEST,5/18/2020
4388,T000018,YS,5/18/2020
4389,T000018,YUTIND,5/18/2020
4390,T000018,ZABRAN,5/18/2020
4391,T000018,ZAYNA,5/18/2020
4392,T000018,ZAZA,5/18/2020
4393,T000018,ZUCCHINI,5/18/2020
4394,T000018,Z&Z,5/18/2020
4395,T000019,3 PANK,5/19/2020
4396,T000019,ADIYAT,5/19/2020
4397,T000019,ADONIS,5/19/2020
4398,T000019,AG,5/19/2020
4399,T000019,AGAPE 88,5/19/2020
4400,T000019,AGREE,5/19/2020
4401,T000019,AGREE KIDS,5/19/2020
4402,T000019,AKBAR,5/19/2020
4403,T000019,ALBAINA,5/19/2020
4404,T000019,ALENA,5/19/2020
4405,T000019,ALFA,5/19/2020
4406,T000019,ALFINA,5/19/2020
4407,T000019,ALGIM,5/19/2020
4408,T000019,AL HUDA,5/19/2020
4409,T000019,ALISAN,5/19/2020
4410,T000019,ALKALINE,5/19/2020
4411,T000019,AL LUTHFI,5/19/2020
4412,T000019,ANDREAN,5/19/2020
4413,T000019,APOLLO,5/19/2020
4414,T000019,AS SYAFIQ,5/19/2020
4415,T000019,AYYASH,5/19/2020
4416,T000019,AZARA,5/19/2020
4417,T000019,B3,5/19/2020
4418,T000019,BABY BABY,5/19/2020
4419,T000019,BABY BIB,5/19/2020
4420,T000019,BABY JOY,5/19/2020
4421,T000019,BANKERS,5/19/2020
4422,T000019,BASTOH,5/19/2020
4423,T000019,BELLE,5/19/2020
4424,T000019,BENEVIS,5/19/2020
4425,T000019,BINA KIDS,5/19/2020
4426,T000019,BINA KIDS,5/19/2020
4427,T000019,BLACKHOAX,5/19/2020
4428,T000019,BLACKLINE,5/19/2020
4429,T000019,BLESSING,5/19/2020
4430,T000019,BNG,5/19/2020
4431,T000019,BOB BILL,5/19/2020
4432,T000019,BOMBI,5/19/2020
4433,T000019,BOM KIDS,5/19/2020
4434,T000019,BRUNO ART,5/19/2020
4435,T000019,BUTERFLAY,5/19/2020
4436,T000019,CAMOMILE,5/19/2020
4437,T000019,CAMPUR,5/19/2020
4438,T000019,CAMUS,5/19/2020
4439,T000019,CARDOVA,5/19/2020
4440,T000019,CARLIN,5/19/2020
4441,T000019,CARTER,5/19/2020
4442,T000019,C & C,5/19/2020
4443,T000019,CELLO KIDS,5/19/2020
4444,T000019,CEN CIA,5/19/2020
4445,T000019,CENDANA,5/19/2020
4446,T000019,CENELEA,5/19/2020
4447,T000019,CHALMER,5/19/2020
4448,T000019,CHOCOLATE,5/19/2020
4449,T000019,CHRISTA,5/19/2020
4450,T000019,CICI CACA,5/19/2020
4451,T000019,CIN PHUN,5/19/2020
4452,T000019,CITRA AGUNG,5/19/2020
4453,T000019,CITRA MUSLIM,5/19/2020
4454,T000019,C & J,5/19/2020
4455,T000019,CJ97,5/19/2020
4456,T000019,COLLA BEAR,5/19/2020
4457,T000019,CONLIA,5/19/2020
4458,T000019,CONOVA,5/19/2020
4459,T000019,COTTON BAY,5/19/2020
4460,T000019,COUNTRI DOY,5/19/2020
4461,T000019,CR 8,5/19/2020
4462,T000019,CREATIVE ING,5/19/2020
4463,T000019,CROWNMAS,5/19/2020
4464,T000019,CRV,5/19/2020
4465,T000019,DALTON,5/19/2020
4466,T000019,DAMIA,5/19/2020
4467,T000019,DANCUS,5/19/2020
4468,T000019,DARBEES,5/19/2020
4469,T000019,DAVICI,5/19/2020
4470,T000019,DAXIA,5/19/2020
4471,T000019,DAXICLAVE,5/19/2020
4472,T000019,D & C,5/19/2020
4473,T000019,DCB,5/19/2020
4474,T000019,DIALOGUE,5/19/2020
4475,T000019,DIANA,5/19/2020
4476,T000019,DIVES,5/19/2020
4477,T000019,DJ KIDS,5/19/2020
4478,T000019,DJ ONE,5/19/2020
4479,T000019,DOMINO,5/19/2020
4480,T000019,D ONE,5/19/2020
4481,T000019,DOP 69,5/19/2020
4482,T000019,DRAKAAR,5/19/2020
4483,T000019,DRAKAR,5/19/2020
4484,T000019,D & S,5/19/2020
4485,T000019,DTC,5/19/2020
4486,T000019,DUCHIES,5/19/2020
4487,T000019,DVL,5/19/2020
4488,T000019,EDIBLE CRAB,5/19/2020
4489,T000019,ELNIA,5/19/2020
4490,T000019,EL NIA,5/19/2020
4491,T000019,ENDLESS,5/19/2020
4492,T000019,EVO,5/19/2020
4493,T000019,EXPLOSION,5/19/2020
4494,T000019,EXPLOSION,5/19/2020
4495,T000019,EXXE,5/19/2020
4496,T000019,FAALKA,5/19/2020
4497,T000019,FACHAI,5/19/2020
4498,T000019,FASEN,5/19/2020
4499,T000019,FASEN,5/19/2020
4500,T000019,FILI MILI,5/19/2020
4501,T000019,F ONE,5/19/2020
4502,T000019,FUNKZEN,5/19/2020
4503,T000019,GELSI,5/19/2020
4504,T000019,GEN LUIS,5/19/2020
4505,T000019,GOLDEN NICK,5/19/2020
4506,T000019,GREAT MALE,5/19/2020
4507,T000019,GT MAN,5/19/2020
4508,T000019,GUCI,5/19/2020
4509,T000019,GUPA,5/19/2020
4510,T000019,HAMSTER,5/19/2020
4511,T000019,HARDY KIDS,5/19/2020
4512,T000019,HELLO KITTY,5/19/2020
4513,T000019,HERRA,5/19/2020
4514,T000019,HERSEASON,5/19/2020
4515,T000019,HING S,5/19/2020
4516,T000019,HINJONG,5/19/2020
4517,T000019,HJ,5/19/2020
4518,T000019,HMV,5/19/2020
4519,T000019,HOK HU,5/19/2020
4520,T000019,HONGKONG,5/19/2020
4521,T000019,HTE,5/19/2020
4522,T000019,HU 68,5/19/2020
4523,T000019,IDEAL,5/19/2020
4524,T000019,IGNITE,5/19/2020
4525,T000019,ILUHFA,5/19/2020
4526,T000019,IMPORT,5/19/2020
4527,T000019,INCOME,5/19/2020
4528,T000019,IN GLAD,5/19/2020
4529,T000019,INTRICT,5/19/2020
4530,T000019,INVITE,5/19/2020
4531,T000019,ISBATH,5/19/2020
4532,T000019,IVORY,5/19/2020
4533,T000019,JAVI,5/19/2020
4534,T000019,JHONY,5/19/2020
4535,T000019,JINGLE,5/19/2020
4536,T000019,JOEYI,5/19/2020
4537,T000019,JONEA,5/19/2020
4538,T000019,JONEAA,5/19/2020
4539,T000019,JONI & JIM,5/19/2020
4540,T000019,JUFITA,5/19/2020
4541,T000019,JUNYIP,5/19/2020
4542,T000019,JUSTIN KIDS,5/19/2020
4543,T000019,KALYA,5/19/2020
4544,T000019,KANTONG BELANJA,5/19/2020
4545,T000019,KATL,5/19/2020
4546,T000019,KENCANA UNGU,5/19/2020
4547,T000019,KENDY,5/19/2020
4548,T000019,KENTRIDGE,5/19/2020
4549,T000019,KEPTY,5/19/2020
4550,T000019,KERTAS REGISTER,5/19/2020
4551,T000019,KIDDO,5/19/2020
4552,T000019,KIDO,5/19/2020
4553,T000019,KIKI LILI,5/19/2020
4554,T000019,KIM CHAN,5/19/2020
4555,T000019,KOPRAL,5/19/2020
4556,T000019,KUKU DUCK,5/19/2020
4557,T000019,LEEKEP,5/19/2020
4558,T000019,LEMON,5/19/2020
4559,T000019,LENGKONG,5/19/2020
4560,T000019,LEXI,5/19/2020
4561,T000019,LEXI KIDS,5/19/2020
4562,T000019,LF ALFINA,5/19/2020
4563,T000019,LIASON,5/19/2020
4564,T000019,LILI,5/19/2020
4565,T000019,LIN,5/19/2020
4566,T000019,LION,5/19/2020
4567,T000019,LIS,5/19/2020
4568,T000019,LITTLE LAMB,5/19/2020
4569,T000019,LOGIM,5/19/2020
4570,T000019,LOLYPOP,5/19/2020
4571,T000019,LOVELY TERRY,5/19/2020
4572,T000019,LUSTY BUNNY,5/19/2020
4573,T000019,LYDYLY,5/19/2020
4574,T000019,M231,5/19/2020
4575,T000019,M33,5/19/2020
4576,T000019,MAMBO,5/19/2020
4577,T000019,MAMIMU,5/19/2020
4578,T000019,MAMMON,5/19/2020
4579,T000019,MANGGA,5/19/2020
4580,T000019,MAWAR,5/19/2020
4581,T000019,M&B,5/19/2020
4582,T000019,MEILY,5/19/2020
4583,T000019,MICHELLA,5/19/2020
4584,T000019,MIKA MORA,5/19/2020
4585,T000019,MIKHA,5/19/2020
4586,T000019,MISSLILY,5/19/2020
4587,T000019,MOMGIFT,5/19/2020
4588,T000019,MOON GIRL,5/19/2020
4589,T000019,MORATTA,5/19/2020
4590,T000019,MRS CHOCOLATE,5/19/2020
4591,T000019,MY SISTA,5/19/2020
4592,T000019,M ZONE,5/19/2020
4593,T000019,NAMPA,5/19/2020
4594,T000019,NASIONAL,5/19/2020
4595,T000019,NATHANIAH,5/19/2020
4596,T000019,NAVARO,5/19/2020
4597,T000019,NEW B,5/19/2020
4598,T000019,NITA,5/19/2020
4599,T000019,NOW,5/19/2020
4600,T000019,OCEAN,5/19/2020
4601,T000019,ODA,5/19/2020
4602,T000019,OKIYO,5/19/2020
4603,T000019,OPTION,5/19/2020
4604,T000019,ORO BELLO,5/19/2020
4605,T000019,OUTCLASS,5/19/2020
4606,T000019,OZONELINE,5/19/2020
4607,T000019,PANENRIA,5/19/2020
4608,T000019,PAPA JEANS,5/19/2020
4609,T000019,PAPANDA,5/19/2020
4610,T000019,PASSHOP,5/19/2020
4611,T000019,PAXTON,5/19/2020
4612,T000019,PENTHOUSE,5/19/2020
4613,T000019,PIERE NADIN,5/19/2020
4614,T000019,PIGANO,5/19/2020
4615,T000019,PINSON,5/19/2020
4616,T000019,PIRAMID,5/19/2020
4617,T000019,PLAY HOUSE,5/19/2020
4618,T000019,POLAR,5/19/2020
4619,T000019,PRETTY CUTE,5/19/2020
4620,T000019,PUBLIC,5/19/2020
4621,T000019,PUMPKIN,5/19/2020
4622,T000019,QA,5/19/2020
4623,T000019,QUEEN,5/19/2020
4624,T000019,RECOMENT,5/19/2020
4625,T000019,REDZONE,5/19/2020
4626,T000019,RELVIN,5/19/2020
4627,T000019,RIA JAYA,5/19/2020
4628,T000019,RIDER,5/19/2020
4629,T000019,ROXELD,5/19/2020
4630,T000019,RUN AWAY,5/19/2020
4631,T000019,RUN SHA,5/19/2020
4632,T000019,SAFFA,5/19/2020
4633,T000019,SAM N GRACE,5/19/2020
4634,T000019,SARWAH,5/19/2020
4635,T000019,SCELTA,5/19/2020
4636,T000019,SEASON,5/19/2020
4637,T000019,SELICA,5/19/2020
4638,T000019,SEM,5/19/2020
4639,T000019,SENKONG,5/19/2020
4640,T000019,S FIX,5/19/2020
4641,T000019,S FIX ROLIE,5/19/2020
4642,T000019,SHAKIRA,5/19/2020
4643,T000019,SIAUSAN,5/19/2020
4644,T000019,SIBULAT,5/19/2020
4645,T000019,SILKY,5/19/2020
4646,T000019,SIMIQI,5/19/2020
4647,T000019,SINAR MAKMUR,5/19/2020
4648,T000019,SINFUNG,5/19/2020
4649,T000019,SKYGEN,5/19/2020
4650,T000019,SOREX,5/19/2020
4651,T000019,SPORT,5/19/2020
4652,T000019,STABLE,5/19/2020
4653,T000019,STARWAY,5/19/2020
4654,T000019,SUMBER MAS,5/19/2020
4655,T000019,SUN,5/19/2020
4656,T000019,SUN CITY,5/19/2020
4657,T000019,SUPER KIDZ,5/19/2020
4658,T000019,SUPER KIDZ,5/19/2020
4659,T000019,SYAHRIL RUSLI,5/19/2020
4660,T000019,SYL,5/19/2020
4661,T000019,TAFT KIDS,5/19/2020
4662,T000019,TARA,5/19/2020
4663,T000019,THATYA ,5/19/2020
4664,T000019,THREE,5/19/2020
4665,T000019,TIC TAC,5/19/2020
4666,T000019,TOP FASHION,5/19/2020
4667,T000019,TRIBUTE,5/19/2020
4668,T000019,TRIPLE M,5/19/2020
4669,T000019,TWO JUMBO,5/19/2020
4670,T000019,UIS,5/19/2020
4671,T000019,UL KIDS,5/19/2020
4672,T000019,U RIGHT,5/19/2020
4673,T000019,VANSTERI,5/19/2020
4674,T000019,VAVA,5/19/2020
4675,T000019,VENESSA,5/19/2020
4676,T000019,VENNY,5/19/2020
4677,T000019,VIRON,5/19/2020
4678,T000019,W2000,5/19/2020
4679,T000019,WENDY,5/19/2020
4680,T000019,WINPU,5/19/2020
4681,T000019,WINS COLLECTION,5/19/2020
4682,T000019,WINTOP,5/19/2020
4683,T000019,WONKA,5/19/2020
4684,T000019,XING FU NIAO,5/19/2020
4685,T000019,XO,5/19/2020
4686,T000019,YALE,5/19/2020
4687,T000019,YAOLIXIN,5/19/2020
4688,T000019,YEFFA,5/19/2020
4689,T000019,YIMO,5/19/2020
4690,T000019,YOUR BEST,5/19/2020
4691,T000019,YS,5/19/2020
4692,T000019,YUTIND,5/19/2020
4693,T000019,ZABRAN,5/19/2020
4694,T000019,ZAYNA,5/19/2020
4695,T000019,ZAZA,5/19/2020
4696,T000019,ZUCCHINI,5/19/2020
4697,T000020,3 PANK,5/20/2020
4698,T000020,ADIYAT,5/20/2020
4699,T000020,ADONIS,5/20/2020
4700,T000020,AGREE,5/20/2020
4701,T000020,AGREE KIDS,5/20/2020
4702,T000020,AKBAR,5/20/2020
4703,T000020,ALBAINA,5/20/2020
4704,T000020,ALENA,5/20/2020
4705,T000020,ALFA,5/20/2020
4706,T000020,ALFINA,5/20/2020
4707,T000020,ALGIM,5/20/2020
4708,T000020,AL HUDA,5/20/2020
4709,T000020,ALISAN,5/20/2020
4710,T000020,ALKALINE,5/20/2020
4711,T000020,AL LUTHFI,5/20/2020
4712,T000020,ANDREAN,5/20/2020
4713,T000020,APOLLO,5/20/2020
4714,T000020,AS SYAFIQ,5/20/2020
4715,T000020,AYURA,5/20/2020
4716,T000020,AZARA,5/20/2020
4717,T000020,AZZURA,5/20/2020
4718,T000020,B3,5/20/2020
4719,T000020,BABY BIB,5/20/2020
4720,T000020,BANKERS,5/20/2020
4721,T000020,BASTOH,5/20/2020
4722,T000020,BELLE,5/20/2020
4723,T000020,BINA KIDS,5/20/2020
4724,T000020,BINA KIDS,5/20/2020
4725,T000020,BIOFOOTSIL,5/20/2020
4726,T000020,BLACKHOAX,5/20/2020
